,,List Price,Address,City,Beds/Baths,Approx Living Area,DOM,Sold Price,Sold Date
,,"$979,000.00",11316 PASEO DR,FORT MYERS,3 Bed/2(0),"1,809",4,"$940,000.00",09/01/23
,,"$950,000.00",1150 RAINBOW DR,NAPLES,3 Bed/1(0),"1,878",3,"$940,000.00",10/26/23
,,"$974,000.00",42394 WATERFRONT WAY,PUNTA GORDA,4+Den/4(0),"3,586",76,"$940,000.00",11/16/23
,,"$943,421.00",12754 WOODBURY DR,ESTERO,4+Den/5(0),"3,694",--,"$943,421.00",10/10/23
,,"$975,000.00",28427 VERDE LN,BONITA SPRINGS,3 Bed/2(1),"2,512",98,"$945,000.00",11/29/23
,,"$955,000.00",1624 NW 39TH AVE,CAPE CORAL,3+Den/3(0),"2,162",79,"$945,000.00",11/16/23
,,"$969,900.00",1955 TERRAZZO LN,NAPLES,4 Bed/3(0),"2,265",70,"$945,000.00",11/07/23
,,"$945,088.00",17084 ASHCOMB WAY,ESTERO,4+Den/4(0),"2,852",--,"$945,088.00",08/18/23
,,"$995,000.00",10191 STRIKE LN,BONITA SPRINGS,3+Den/2(1),"2,581",14,"$950,000.00",08/30/23
,,"$995,000.00",2033 SE 28TH ST,CAPE CORAL,3 Bed/2(1),"2,259",9,"$950,000.00",12/18/23
,,"$950,000.00",13256 LAZZARO CT,ESTERO,4+Den/4(0),"3,910",6,"$950,000.00",10/30/23
,,"$914,900.00",21539 OAKS OF ESTERO CIR,ESTERO,3+Den/3(0),"2,452",5,"$950,000.00",10/06/23
,,"$984,000.00",23741 PEBBLE POINTE LN,ESTERO,3 Bed/3(0),"2,334",49,"$950,000.00",08/17/23
,,"$965,000.00",12271 KENSINGTON CT,FORT MYERS,5+Den/3(0),"3,896",61,"$950,000.00",10/24/23
,,"$1,100,000.00",1880 MIAMI SPRINGS AVE,MIAMI SPRINGS,4+Den/2(0),"2,223",12,"$950,000.00",12/29/23
,,"$1,075,000.00",518 94TH AVE N,NAPLES,3+Den/2(0),"1,725",3,"$950,000.00",12/06/23
,,"$999,900.00",2700 GULFVIEW DR,NAPLES,2 Bed/2(1),"1,260",25,"$950,000.00",11/15/23
,,"$1,139,000.00",1441 SERENITY CIR,NAPLES,3+Den/3(0),"2,700",25,"$950,000.00",10/30/23
,,"$1,050,000.00",3936 DEEP PASSAGE WAY,NAPLES,5 Bed/3(0),"2,901",13,"$950,000.00",09/01/23
,,"$1,049,900.00",5961 WESTPORT LN,NAPLES,3 Bed/2(0),"1,791",40,"$950,000.00",10/06/23
,,"$1,100,000.00",630 93RD AVE N,NAPLES,2 Bed/2(0),"1,420",45,"$950,000.00",10/06/23
,,"$1,100,000.00",4654 ARLINGTON DR,PLACIDA,4 Bed/3(0),"2,437",85,"$950,000.00",12/27/23
,,"$998,000.00",15097 RIVER BIRCH CT,PUNTA GORDA,3+Den/3(1),"3,025",11,"$950,000.00",10/20/23
,,"$982,000.00",1667 SABAL SANDS RD,SANIBEL,3 Bed/3(0),"2,329",70,"$950,000.00",10/10/23
,,"$1,100,000.00",803 LINDGREN BLVD,SANIBEL,4 Bed/3(0),"2,495",64,"$950,000.00",09/28/23
,,"$952,965.00",9677 EVERGLADES DR,NAPLES,2+Den/2(0),"1,861",--,"$952,965.00",04/13/23
,,"$995,000.00",46 8TH ST,BONITA SPRINGS,3 Bed/3(0),"1,492",47,"$960,000.00",11/17/23
,,"$972,000.00",426 YELLOWBIRD ST,MARCO ISLAND,3 Bed/2(0),"1,532",10,"$960,000.00",08/31/23
,,"$961,000.00",20169 MILLRUN DR,ESTERO,3 Bed/3(0),"2,513",--,"$961,000.00",08/04/23
,,"$962,000.00",6485 AUTUMN WOODS BLVD,NAPLES,3 Bed/3(0),"1,800",--,"$962,000.00",05/12/23
,,"$990,000.00",1385 WISCONSIN DR,NAPLES,4 Bed/3(0),"2,035",74,"$963,000.00",11/16/23
,,"$1,000,000.00",2554 SW 27TH PL,CAPE CORAL,4 Bed/2(0),"2,475",3,"$965,000.00",10/31/23
,,"$995,000.00",10163 COCONUT RD,ESTERO,3+Den/3(0),"2,353",10,"$965,000.00",10/23/23
,,"$1,050,000.00",9951 CYPRESS LAKE DR,FORT MYERS,2 Bed/2(0),"1,592",111,"$965,000.00",12/11/23
,,"$965,000.00",6818 GREENBRIAR CT,NAPLES,3+Den/3(0),"2,152",21,"$965,000.00",10/02/23
,,"$995,000.00",18493 ROYAL HAMMOCK BLVD,NAPLES,3+Den/2(2),"2,479",67,"$968,000.00",10/16/23
,,"$968,394.00",28327 TURIN CT,BONITA SPRINGS,4 Bed/3(0),"2,465",--,"$968,394.00",10/03/23
,,"$969,900.00",10505 VALENCIA LAKES DR,BONITA SPRINGS,3+Den/2(1),"2,285",12,"$969,900.00",08/31/23
,,"$989,900.00",4112 NW 11TH ST,CAPE CORAL,3 Bed/3(0),"2,178",30,"$970,000.00",12/01/23
,,"$999,999.00",424 SW 39TH AVE,CAPE CORAL,4 Bed/2(0),"2,465",5,"$975,000.00",08/31/23
,,"$1,000,000.00",14895 BLUE BAY CIR,FORT MYERS,3+Den/3(0),"2,434",8,"$975,000.00",12/19/23
,,"$995,000.00",1205 WALDEN DR,FORT MYERS,4+Den/3(1),"4,019",27,"$975,000.00",10/16/23
,,"$1,049,999.00",7706 SICILIA CT,NAPLES,4 Bed/3(1),"2,506",43,"$975,000.00",11/16/23
,,"$985,000.00",16993 WILD PINE TRL N,PUNTA GORDA,4+Den/3(0),"2,646",51,"$975,000.00",09/15/23
,,"$1,029,000.00",12287 SUSSEX ST,FORT MYERS,3+Den/3(0),"2,488",21,"$980,000.00",11/24/23
,,"$999,000.00",18725 LAKE HAMMOCK DR,NAPLES,4 Bed/3(0),"2,419",12,"$980,000.00",12/11/23
,,"$995,000.00",10535 AZZURRA DR,FORT MYERS,3+Den/3(1),"2,725",0,"$985,000.00",12/11/23
,,"$999,000.00",2866 HATTERAS WAY,NAPLES,4 Bed/3(1),"2,507",13,"$985,000.00",10/18/23
,,"$974,900.00",715 SW 53RD TER,CAPE CORAL,3 Bed/2(0),"2,026",4,"$987,700.00",12/08/23
,,"$989,900.00",5684 WHISPERING WILLOW WAY,FORT MYERS,4+Den/3(0),"3,017",16,"$989,900.00",12/13/23
,,"$1,149,000.00",15801 TRIPLE CROWN CT,FORT MYERS,5 Bed/4(0),"3,988",21,"$990,000.00",11/14/23
,,"$990,000.00",6260 WAXMYRTLE WAY,NAPLES,4+Den/3(1),"3,151",--,"$990,000.00",11/14/23
,,"$997,000.00",20007 MARKWARD CROSSING NW,ESTERO,3+Den/3(1),"2,758",1,"$994,500.00",10/02/23
,,"$1,150,000.00",5229 SEAGULL CT,CAPE CORAL,4 Bed/2(0),"2,262",48,"$995,000.00",11/30/23
,,"$1,100,000.00",6150 CYPRESS HOLLOW WAY,NAPLES,4+Den/3(1),"3,179",27,"$995,000.00",09/06/23
,,"$995,900.00",17369 CARAVITA LN,FORT MYERS,3+Den/3(0),"2,275",16,"$995,900.00",10/27/23
,,"$996,600.00",11959 COLLEGIO DR,FORT MYERS,3+Den/3(0),"3,126",--,"$996,600.00",12/15/23
,,"$997,181.00",16106 PALMETTO ST,PUNTA GORDA,4+Den/4(1),"3,970",--,"$997,181.00",03/21/23
,,"$999,000.00",3987 UPOLO LN,NAPLES,5 Bed/3(0),"2,667",2,"$999,000.00",10/30/23
,,"$999,999.00",4520 TAMARIND WAY,NAPLES,3+Den/3(0),"2,880",3,"$999,999.00",11/01/23
,,"$1,100,000.00",5630 RIVERSIDE DR,CAPE CORAL,3 Bed/2(0),"1,617",23,"$1,000,000.00",12/15/23
,,"$1,029,000.00",14309 BLUE BAY CIR,FORT MYERS,3+Den/3(0),"2,445",20,"$1,000,000.00",08/31/23
,,"$1,200,000.00",21650 INDIAN BAYOU DR,FORT MYERS BEACH,3+Den/2(0),"1,800",0,"$1,000,000.00",09/22/23
,,"$1,295,000.00",1181 WHITEHEART CT,MARCO ISLAND,3 Bed/2(1),"1,936",50,"$1,000,000.00",09/29/23
,,"$1,150,000.00",1086 11TH ST N,NAPLES,2 Bed/1(0),"1,196",14,"$1,000,000.00",12/28/23
,,"$1,050,000.00",6949 BENT GRASS DR,NAPLES,3 Bed/2(0),"1,990",6,"$1,000,000.00",12/15/23
,,"$1,050,000.00",268 LAMBTON LN,NAPLES,3 Bed/2(1),"2,864",6,"$1,000,000.00",10/24/23
,,"$1,195,000.00",712 25TH ST SW,NAPLES,3 Bed/2(0),"1,622",5,"$1,000,000.00",07/26/23
,,"$1,050,000.00",4148 CRESCENT CT,NAPLES,3+Den/2(1),"2,213",3,"$1,000,000.00",09/11/23
,,"$1,100,000.00",4524 MERGANSER CT,NAPLES,3+Den/3(0),"2,483",8,"$1,000,000.00",08/04/23
,,"$1,065,000.00",9469 GREENLEIGH CT,NAPLES,4 Bed/3(1),"3,005",70,"$1,000,007.00",12/29/23
,,"$1,025,000.00",3757 PLEASANT SPRINGS DR,NAPLES,3+Den/3(0),"2,313",1,"$1,010,000.00",10/24/23
,,"$1,010,400.00",9794 EVERGLADES DR,NAPLES,3+Den/3(0),"2,020",--,"$1,010,400.00",08/03/23
,,"$1,025,000.00",6723 PENNYROYAL DR,NAPLES,3 Bed/2(0),"2,094",15,"$1,015,000.00",12/12/23
,,"$1,100,000.00",15506 CADIZ LN,NAPLES,4+Den/2(1),"2,475",21,"$1,020,000.00",12/08/23
,,"$1,100,000.00",28132 FOXROCK CT,BONITA SPRINGS,3+Den/3(0),"2,249",10,"$1,025,000.00",08/14/23
,,"$975,000.00",1109 SW 6TH AVE,CAPE CORAL,4 Bed/3(0),"2,530",14,"$1,025,000.00",10/06/23
,,"$1,025,000.00",10428 SOLARO ST,FORT MYERS,3+Den/2(0),"2,435",--,"$1,025,000.00",11/03/23
,,"$1,200,000.00",22 PALMVIEW BLVD,FORT MYERS BEACH,3 Bed/2(0),"1,755",26,"$1,025,000.00",12/14/23
,,"$1,300,000.00",797 N BARFIELD DR,MARCO ISLAND,3 Bed/2(0),"1,378",24,"$1,025,000.00",09/22/23
,,"$1,095,000.00",242 CHRISTOFER CT,SANIBEL,3 Bed/2(0),"1,786",4,"$1,025,000.00",09/22/23
,,"$1,025,514.00",11958 COLLEGIO DR,FORT MYERS,3+Den/3(0),"3,100",--,"$1,025,514.00",12/27/23
,,"$1,029,000.00",17060 GALWAY RUN CT,BONITA SPRINGS,3 Bed/2(0),"2,062",5,"$1,029,000.00",11/29/23
,,"$1,075,000.00",9358 GREYHAWK TRL,NAPLES,3+Den/2(0),"2,020",1,"$1,030,000.00",10/23/23
,,"$1,030,000.00",11981 GARDENIA AVE,NAPLES,3+Den/3(0),"2,450",0,"$1,030,000.00",10/02/23
,,"$1,038,395.00",11922 GARDENIA AVE,NAPLES,2+Den/2(1),"2,238",--,"$1,038,395.00",07/26/23
,,"$1,040,311.00",12051 OLEANDER AVE,NAPLES,3+Den/3(1),"2,788",--,"$1,040,311.00",06/26/23
,,"$1,042,000.00",10264 PORTO ROMANO DR,MIROMAR LAKES,3+Den/2(1),"2,254",0,"$1,042,000.00",12/28/23
,,"$1,200,000.00",19141 PERSIMMON RIDGE RD,ALVA,3+Den/2(0),"3,479",11,"$1,050,000.00",12/15/23
,,"$1,149,000.00",28551 LONGFORD CT,BONITA SPRINGS,4 Bed/3(0),"2,271",132,"$1,050,000.00",12/19/23
,,"$1,095,000.00",4128 NW 27TH ST,CAPE CORAL,3 Bed/3(0),"2,400",92,"$1,050,000.00",09/29/23
,,"$1,100,000.00",8510 SEDONIA CIR,ESTERO,4+Den/3(1),"3,356",0,"$1,050,000.00",08/16/23
,,"$1,050,000.00",14847 BLUE BAY CIR,FORT MYERS,3+Den/3(0),"2,445",6,"$1,050,000.00",10/18/23
,,"$1,200,000.00",855 OAK ST,FORT MYERS BEACH,3 Bed/2(0),"2,292",28,"$1,050,000.00",09/12/23
,,"$1,239,000.00",1070 13TH ST N,NAPLES,3+Den/2(0),"1,475",55,"$1,050,000.00",11/30/23
,,"$1,250,000.00",3060 WOODSIDE AVE,NAPLES,4 Bed/2(1),"2,112",7,"$1,050,000.00",10/24/23
,,"$1,150,000.00",132 JAMAICA DR,NAPLES,2+Den/2(0),"1,400",7,"$1,050,000.00",11/09/23
,,"$1,099,000.00",2234 CAMPESTRE TER,NAPLES,4+Den/3(1),"3,773",69,"$1,050,000.00",11/29/23
,,"$1,200,000.00",1320 KINGS WAY,NAPLES,5 Bed/3(0),"3,119",41,"$1,050,000.00",11/07/23
,,"$1,075,000.00",4410 LONGSHORE WAY N,NAPLES,3+Den/2(0),"2,158",14,"$1,050,000.00",08/29/23
,,"$1,149,000.00",2021 ISLA DE PALMA CIR,NAPLES,5+Den/4(0),"3,437",23,"$1,050,000.00",10/13/23
,,"$1,159,000.00",15895 TALON TER,PUNTA GORDA,3+Den/3(0),"2,799",33,"$1,050,000.00",11/15/23
,,"$1,049,000.00",3640 PILOT CIR,NAPLES,4 Bed/3(1),"2,937",2,"$1,051,500.00",09/12/23
,,"$1,100,000.00",15029 MALAYAN CT,BONITA SPRINGS,3+Den/3(0),"2,382",7,"$1,055,000.00",09/28/23
,,"$1,055,705.00",12027 OLEANDER AVE,NAPLES,3+Den/3(1),"2,788",--,"$1,055,705.00",06/30/23
,,"$1,058,420.00",19683 DEMING LN,ESTERO,4+Den/4(0),"4,165",--,"$1,058,420.00",05/24/23
,,"$1,150,000.00",18060 TRAVERSE DR,ALVA,4 Bed/3(0),"3,887",37,"$1,060,000.00",11/29/23
,,"$1,149,000.00",7150 MILL RUN CIR,NAPLES,3 Bed/3(0),"2,089",33,"$1,060,000.00",10/06/23
,,"$1,100,000.00",4348 MOURNING DOVE DR,NAPLES,4 Bed/3(0),"2,887",4,"$1,065,000.00",08/30/23
,,"$1,067,003.00",28311 TURIN CT,BONITA SPRINGS,3+Den/3(0),"2,466",--,"$1,067,003.00",09/20/23
,,"$1,100,000.00",1020 VIA FORMIA,PUNTA GORDA,3+Den/2(0),"2,300",30,"$1,070,000.00",12/05/23
,,"$1,069,900.00",14685 BLUE BAY CIR,FORT MYERS,3+Den/3(0),"2,445",59,"$1,074,000.00",11/15/23
,,"$1,145,000.00",3511 THORNBURY LN,BONITA SPRINGS,2+Den/2(0),"2,082",4,"$1,075,000.00",11/28/23
,,"$1,050,000.00",251 6TH ST,BONITA SPRINGS,2 Bed/2(0),"1,507",5,"$1,075,000.00",10/24/23
,,"$1,200,000.00",3752 ASCOT BEND CT,BONITA SPRINGS,2+Den/2(0),"2,417",99,"$1,075,000.00",11/14/23
,,"$1,099,000.00",20103 EAGLE STONE DR,ESTERO,4 Bed/3(0),"3,078",53,"$1,075,000.00",09/21/23
,,"$1,290,000.00",7103 SUGAR MAGNOLIA CIR,NAPLES,5+Den/3(1),"3,024",63,"$1,075,000.00",11/28/23
,,"$1,195,000.00",8508 MALLARDS PT,NAPLES,3 Bed/3(0),"2,739",14,"$1,075,000.00",09/01/23
,,"$1,195,000.00",1200 CYPRESS WOODS DR,NAPLES,3 Bed/2(0),"2,156",30,"$1,075,500.00",11/29/23
,,"$1,095,000.00",8928 LELY ISLAND CIR,NAPLES,3 Bed/2(1),"2,506",23,"$1,078,300.00",09/28/23
,,"$1,090,000.00",413 EDGEMERE WAY N #3,NAPLES,2+Den/2(1),"2,436",12,"$1,080,000.00",10/25/23
,,"$1,081,173.00",11978 GARDENIA AVE,NAPLES,3+Den/3(0),"2,450",--,"$1,081,173.00",10/06/23
,,"$995,000.00",24353 BLACKBEARD BLVD,PUNTA GORDA,4 Bed/3(0),"2,750",42,"$1,082,000.00",10/16/23
,,"$1,125,000.00",9472 BALSA CT,SANIBEL,2 Bed/2(0),"1,396",3,"$1,089,000.00",12/22/23
,,"$1,099,999.00",1282 MIRACLE LN,FORT MYERS,4 Bed/4(0),"2,954",136,"$1,090,000.00",11/30/23
,,"$1,095,000.00",15660 KILMARNOCK DR,FORT MYERS,4+Den/3(1),"3,372",0,"$1,095,000.00",12/08/23
,,"$1,099,999.00",9580 SUMMER PL,NAPLES,4 Bed/1(1),"2,388",8,"$1,099,999.00",12/08/23
,,"$1,249,000.00",443 NW 39TH AVE,CAPE CORAL,5+Den/4(1),"3,562",9,"$1,100,000.00",12/05/23
,,"$1,124,777.00",2823 SW 40TH ST,CAPE CORAL,3 Bed/3(0),"2,238",3,"$1,100,000.00",09/18/23
,,"$1,150,000.00",11402 ROYAL TEE CIR,CAPE CORAL,3 Bed/3(0),"2,530",37,"$1,100,000.00",10/06/23
,,"$1,200,000.00",2545 SURFSIDE BLVD,CAPE CORAL,3 Bed/3(0),"2,681",19,"$1,100,000.00",08/29/23
,,"$1,150,000.00",20738 CORKSCREW SHORES BLVD,ESTERO,3+Den/3(0),"2,488",16,"$1,100,000.00",10/23/23
,,"$1,260,000.00",10620 COPPER LAKE DR,ESTERO,3+Den/3(0),"2,465",31,"$1,100,000.00",10/31/23
,,"$1,299,000.00",10571 COPPER LAKE DR,ESTERO,3+Den/3(0),"2,479",27,"$1,100,000.00",08/30/23
,,"$1,200,000.00",11205 SURREY PL,FORT MYERS,3+Den/3(0),"2,548",10,"$1,100,000.00",12/05/23
,,"$1,150,000.00",13260 SHETLAND LN,FORT MYERS,5+Den/3(1),"4,048",31,"$1,100,000.00",12/01/23
,,"$1,149,000.00",111 GULFVIEW AVE,FORT MYERS BEACH,3 Bed/2(0),"1,667",6,"$1,100,000.00",09/13/23
,,"$1,100,000.00",727 PALM POINT DR,GOODLAND,2 Bed/2(0),"1,044",6,"$1,100,000.00",07/27/23
,,"$1,100,000.00",541 SHALIMAR ST,MARCO ISLAND,4 Bed/3(0),"1,523",76,"$1,100,000.00",12/15/23
,,"$1,149,000.00",17827 MODENA RD,MIROMAR LAKES,3 Bed/3(0),"2,101",0,"$1,100,000.00",11/13/23
,,"$1,200,000.00",14587 STILLWATER WAY,NAPLES,3+Den/2(2),"2,267",14,"$1,100,000.00",12/28/23
,,"$1,300,000.00",6155 BUR OAKS LN,NAPLES,3 Bed/2(0),"1,967",35,"$1,100,000.00",12/11/23
,,"$1,299,999.00",776 96TH AVE N,NAPLES,4 Bed/3(0),"1,669",35,"$1,100,000.00",11/16/23
,,"$1,150,000.00",403 SADDLEBROOK LN,NAPLES,3 Bed/2(1),"2,483",8,"$1,100,000.00",10/19/23
,,"$1,100,000.00",7676 NAPLES HERITAGE DR,NAPLES,3+Den/3(0),"2,550",0,"$1,100,000.00",09/06/23
,,"$1,100,000.00",10260 GATOR BAY CT,NAPLES,4 Bed/2(0),"2,273",3,"$1,100,000.00",10/31/23
,,"$1,175,000.00",2082 22ND AVE NE,NAPLES,4+Den/3(0),"2,511",105,"$1,100,000.00",11/30/23
,,"$1,199,000.00",1924 IMPERIAL GOLF COURSE BLVD,NAPLES,3+Den/4(0),"3,016",61,"$1,100,000.00",10/19/23
,,"$1,195,000.00",2328 PINE WOODS CIR,NAPLES,3+Den/3(1),"3,064",27,"$1,100,000.00",10/10/23
,,"$1,200,000.00",1795 WHITECAP CIR,NORTH FORT MYERS,3 Bed/2(0),"2,038",6,"$1,100,000.00",07/31/23
,,"$1,295,000.00",5001 SABLE KEY CIR,PUNTA GORDA,4 Bed/3(0),"3,499",65,"$1,100,000.00",09/08/23
,,"$1,199,000.00",1388 TAHITI DR,SANIBEL,3 Bed/2(0),"1,483",59,"$1,100,000.00",12/06/23
,,"$1,165,000.00",5685 SANIBEL CAPTIVA RD,SANIBEL,3 Bed/2(0),"1,513",58,"$1,100,000.00",10/20/23
,,"$1,100,000.00",19009 VINTAGE TRACE CIR,ESTERO,3+Den/3(1),"3,018",3,"$1,102,000.00",08/18/23
,,"$1,112,422.00",4107 TRADITIONS DR,AVE MARIA,6 or More/6(0),"4,269",--,"$1,112,422.00",11/01/23
,,"$1,112,422.00",4107 TRADITIONS,AVE MARIA,5 Bed/5(0),"4,272",--,"$1,112,422.00",11/01/23
,,"$1,174,900.00",138 GULFPORT CT,MARCO ISLAND,3 Bed/2(1),"1,937",25,"$1,115,000.00",09/21/23
,,"$1,225,000.00",28501 AZZILI WAY,BONITA SPRINGS,4+Den/3(0),"3,039",70,"$1,121,250.00",12/07/23
,,"$1,121,408.00",28303 TURIN CT,BONITA SPRINGS,3+Den/3(0),"2,644",--,"$1,121,408.00",09/27/23
,,"$1,125,000.00",24800 PENNYROYAL DR,BONITA SPRINGS,3+Den/2(1),"2,326",0,"$1,125,000.00",09/06/23
,,"$1,225,000.00",5243 SW 20TH PL,CAPE CORAL,4+Den/3(0),"2,456",44,"$1,125,000.00",12/08/23
,,"$1,395,000.00",1251 MANGROVE LN,CHOKOLOSKEE,4 Bed/2(2),"1,670",17,"$1,125,000.00",12/29/23
,,"$1,125,000.00",1334 DIANA AVE,NAPLES,2 Bed/2(0),"1,332",--,"$1,125,000.00",11/21/23
,,"$1,230,000.00",16117 PARQUE LN,NAPLES,4+Den/3(0),"3,042",5,"$1,125,000.00",07/28/23
,,"$1,200,000.00",3290 SUGARLOAF KEY RD,PUNTA GORDA,3+Den/2(0),"3,301",12,"$1,125,000.00",10/23/23
,,"$1,050,000.00",3272 MONTARA DR,BONITA SPRINGS,3 Bed/2(1),"1,949",4,"$1,126,000.00",11/15/23
,,"$1,175,000.00",17571 MONAGHAN RUN,BONITA SPRINGS,3+Den/3(0),"2,247",30,"$1,130,000.00",11/16/23
,,"$1,249,000.00",2209 REGAL WAY,NAPLES,3+Den/2(1),"2,838",82,"$1,135,000.00",10/12/23
,,"$1,135,737.00",43410 WATERSIDE TRL,PUNTA GORDA,3 Bed/3(0),"2,467",--,"$1,135,737.00",08/18/23
,,"$1,139,319.00",12061 MIMOSA CT,NAPLES,3+Den/4(1),"2,913",--,"$1,139,319.00",10/06/23
,,"$1,150,000.00",1027 CLARELLEN DR,FORT MYERS,4 Bed/3(0),"2,286",0,"$1,140,000.00",12/07/23
,,"$1,140,270.00",12256 WINDAMERE TRL,NAPLES,3+Den/3(0),"2,450",--,"$1,140,270.00",12/27/23
,,"$1,175,000.00",21210 N RIVER RD,ALVA,4 Bed/3(1),"2,997",7,"$1,150,000.00",11/20/23
,,"$1,200,000.00",11940 KING JAMES CT,CAPE CORAL,3+Den/3(0),"2,527",51,"$1,150,000.00",11/10/23
,,"$1,199,000.00",1245 GASPARILLA DR,FORT MYERS,5 Bed/3(1),"3,071",6,"$1,150,000.00",12/05/23
,,"$1,150,000.00",18516 DEEP PASSAGE LN,FORT MYERS BEACH,2 Bed/3(0),"2,471",--,"$1,150,000.00",04/03/23
,,"$1,269,000.00",4913 SEDGEWOOD LN,NAPLES,3+Den/3(0),"2,422",4,"$1,150,000.00",12/19/23
,,"$1,250,000.00",2770 AVIAMAR CIR,NAPLES,3+Den/2(0),"2,018",9,"$1,150,000.00",12/07/23
,,"$1,250,000.00",8536 SEVILLA CT,NAPLES,3+Den/3(0),"2,295",21,"$1,150,000.00",11/30/23
,,"$1,150,000.00",119 NEWPORT DR,NAPLES,3 Bed/2(0),"1,964",--,"$1,150,000.00",09/25/23
,,"$1,189,000.00",11792 NIGHT HERON DR,NAPLES,3+Den/3(0),"2,714",10,"$1,150,000.00",11/16/23
,,"$1,250,000.00",13779 LUNA DR,NAPLES,4 Bed/3(0),"2,452",36,"$1,150,000.00",09/19/23
,,"$1,250,000.00",2271 OAKES BLVD,NAPLES,3+Den/3(0),"2,200",53,"$1,150,000.00",09/21/23
,,"$1,175,000.00",4541 RANDAG DR,NORTH FORT MYERS,4 Bed/3(1),"4,050",5,"$1,150,000.00",12/12/23
,,"$1,299,000.00",3628 SAN CARLOS DR,ST. JAMES CITY,3+Den/2(0),"1,982",2,"$1,150,000.00",10/05/23
,,"$1,249,000.00",14124 VENTANAS CT,BONITA SPRINGS,3+Den/3(0),"2,775",46,"$1,155,000.00",12/29/23
,,"$1,300,000.00",5811 HIDDEN OAKS LN,NAPLES,4+Den/3(0),"2,509",2,"$1,155,000.00",11/09/23
,,"$1,175,000.00",4121 AMELIA WAY,NAPLES,4 Bed/3(0),"2,234",102,"$1,155,000.00",11/17/23
,,"$1,157,934.00",17570 TERRACINA DR,FORT MYERS,3 Bed/3(0),"3,004",--,"$1,157,934.00",11/16/23
,,"$1,199,000.00",23059 BONITO LN,CUDJOE KEY,3 Bed/2(0),"1,440",11,"$1,159,000.00",08/31/23
,,"$1,159,613.00",11947 COLLEGIO DR,FORT MYERS,3+Den/3(0),"3,125",--,"$1,159,613.00",11/29/23
,,"$1,200,000.00",3709 EMBERS PKWY W,CAPE CORAL,4 Bed/3(0),"2,343",31,"$1,160,000.00",10/31/23
,,"$1,195,000.00",14485 PINE HOLLOW DR,ESTERO,3+Den/3(0),"2,926",35,"$1,160,000.00",11/15/23
,,"$1,199,000.00",14391 BLUE BAY CIR,FORT MYERS,3+Den/3(0),"2,434",17,"$1,165,000.00",12/05/23
,,"$1,170,737.00",43426 WATERSIDE TRL,PUNTA GORDA,4 Bed/3(0),"2,964",--,"$1,170,737.00",08/03/23
,,"$1,300,000.00",3470 BAILES ST,BONITA SPRINGS,3 Bed/3(0),"2,218",20,"$1,175,000.00",10/26/23
,,"$1,249,000.00",28899 WINTHROP CIR,BONITA SPRINGS,3 Bed/2(0),"2,499",19,"$1,175,000.00",10/20/23
,,"$1,225,000.00",1195 SW 57TH ST,CAPE CORAL,3 Bed/2(0),"2,239",49,"$1,175,000.00",11/01/23
,,"$1,350,000.00",164 STERLING AVE,FORT MYERS BEACH,3 Bed/2(0),"1,366",30,"$1,175,000.00",11/22/23
,,"$1,225,000.00",9142 LIMESTONE LN,NAPLES,2+Den/2(0),"1,811",5,"$1,175,000.00",10/30/23
,,"$1,200,000.00",3256 ATLANTIC CIR,NAPLES,3+Den/2(1),"2,538",0,"$1,175,000.00",09/20/23
,,"$1,300,000.00",527 EAGLE CREEK DR,NAPLES,3 Bed/3(0),"1,959",9,"$1,175,000.00",09/05/23
,,"$1,224,998.00",2828 SW 38TH TER,CAPE CORAL,4+Den/3(1),"3,035",25,"$1,180,000.00",09/18/23
,,"$1,150,000.00",6640 MARBELLA LN,NAPLES,3+Den/3(0),"2,244",4,"$1,180,000.00",09/28/23
,,"$1,270,000.00",2302 GRENADINES WAY,NAPLES,3+Den/3(0),"2,448",20,"$1,180,000.00",10/16/23
,,"$1,183,659.00",17594 TERRACINA DR,FORT MYERS,3+Den/3(0),"3,004",--,"$1,183,659.00",11/15/23
,,"$1,184,000.00",3271 BRANTLEY OAKS DR,FORT MYERS,4 Bed/2(2),"3,193",3,"$1,184,000.00",10/31/23
,,"$1,189,882.00",8798 CALYPSO CT,NAPLES,3 Bed/2(1),"3,116",--,"$1,189,882.00",12/19/23
,,"$1,199,999.00",23180 SANABRIA LOOP,BONITA SPRINGS,3 Bed/3(1),"3,541",4,"$1,189,999.00",09/18/23
,,"$1,250,000.00",608 NW 36TH AVE,CAPE CORAL,4 Bed/3(0),"2,010",35,"$1,195,000.00",08/30/23
,,"$1,250,000.00",18850 S RIVER RD,ALVA,4+Den/3(0),"3,174",7,"$1,200,000.00",12/07/23
,,"$1,387,500.00",5866 SHELL COVE DR,CAPE CORAL,3 Bed/2(0),"2,242",12,"$1,200,000.00",12/29/23
,,"$1,299,900.00",1034 CLARELLEN DR,FORT MYERS,4 Bed/2(1),"2,623",22,"$1,200,000.00",12/01/23
,,"$1,325,000.00",12500 VITTORIA WAY,FORT MYERS,3 Bed/3(1),"3,476",7,"$1,200,000.00",08/15/23
,,"$1,400,000.00",13673 MANDARIN CIR,NAPLES,4+Den/4(0),"2,725",0,"$1,200,000.00",12/01/23
,,"$1,474,900.00",681 5TH ST NW,NAPLES,4 Bed/3(0),"2,303",68,"$1,200,000.00",12/15/23
